verbatimLocality,species,verbatimSex,wgt,datasetname,sex,occurrence_id,eventDate,decimalLongitude,decimalLatitude
15,PB,F,25.0,Ecological Archives E090-118-D1.,female,26193,1997-06-11,31.937059000000463,-109.08103599999639
20,,M,94.0,Ecological Archives E090-118-D1.,male,26194,1997-06-11,31.936334000000446,-109.08019099999639
20,,F,198.0,Ecological Archives E090-118-D1.,female,26195,1997-06-11,31.936334000000446,-109.08019099999639
21,PP,F,9.0,Ecological Archives E090-118-D1.,female,26196,1997-06-11,31.93644800000045,-109.07939799999636
14,PB,F,25.0,Ecological Archives E090-118-D1.,female,26197,1997-06-11,31.937054000000455,-109.0818269999964
22,PF,M,7.0,Ecological Archives E090-118-D1.,male,26198,1997-06-11,31.93644100000043,-109.07860199999637
13,PB,F,17.0,Ecological Archives E090-118-D1.,female,26199,1997-06-11,31.937028000000442,-109.0826129999964
14,PP,M,22.0,Ecological Archives E090-118-D1.,male,26200,1997-06-11,31.937054000000455,-109.0818269999964
15,PM,F,21.0,Ecological Archives E090-118-D1.,female,26201,1997-06-11,31.937059000000463,-109.08103599999639
13,PB,M,19.0,Ecological Archives E090-118-D1.,male,26202,1997-06-11,31.937028000000442,-109.0826129999964
22,DM,F,44.0,Ecological Archives E090-118-D1.,female,26203,1997-06-11,31.93644100000043,-109.07860199999637
15,PM,F,16.0,Ecological Archives E090-118-D1.,female,26204,1997-06-11,31.937059000000463,-109.08103599999639
20,PF,F,8.0,Ecological Archives E090-118-D1.,female,26205,1997-06-11,31.936334000000446,-109.08019099999639
13,PB,M,31.0,Ecological Archives E090-118-D1.,male,26206,1997-06-11,31.937028000000442,-109.0826129999964
15,PP,F,18.0,Ecological Archives E090-118-D1.,female,26207,1997-06-11,31.937059000000463,-109.08103599999639
21,PP,F,28.0,Ecological Archives E090-118-D1.,female,26208,1997-06-11,31.93644800000045,-109.07939799999636
23,RM,M,11.0,Ecological Archives E090-118-D1.,male,26209,1997-06-11,31.93676300000041,-109.07783799999636
16,PM,F,17.0,Ecological Archives E090-118-D1.,female,26210,1997-06-11,31.937094000000414,-109.08024399999637
15,OT,F,25.0,Ecological Archives E090-118-D1.,female,26211,1997-06-11,31.937059000000463,-109.08103599999639
21,PP,M,12.0,Ecological Archives E090-118-D1.,male,26212,1997-06-11,31.93644800000045,-109.07939799999636
22,PB,M,31.0,Ecological Archives E090-118-D1.,male,26213,1997-06-11,31.93644100000043,-109.07860199999637
14,DM,F,51.0,Ecological Archives E090-118-D1.,female,26214,1997-06-11,31.937054000000455,-109.0818269999964
14,DM,F,39.0,Ecological Archives E090-118-D1.,female,26215,1997-06-11,31.937054000000455,-109.0818269999964
15,PP,F,21.0,Ecological Archives E090-118-D1.,female,26216,1997-06-11,31.937059000000463,-109.08103599999639
21,PB,F,30.0,Ecological Archives E090-118-D1.,female,26217,1997-06-11,31.93644800000045,-109.07939799999636
20,PB,M,30.0,Ecological Archives E090-118-D1.,male,26218,1997-06-11,31.936334000000446,-109.08019099999639
14,DM,M,43.0,Ecological Archives E090-118-D1.,male,26219,1997-06-11,31.937054000000455,-109.0818269999964
20,PE,M,11.0,Ecological Archives E090-118-D1.,male,26220,1997-06-11,31.936334000000446,-109.08019099999639
13,PB,F,17.0,Ecological Archives E090-118-D1.,female,26221,1997-06-11,31.937028000000442,-109.0826129999964
20,PP,F,21.0,Ecological Archives E090-118-D1.,female,26222,1997-06-11,31.936334000000446,-109.08019099999639
21,PB,M,29.0,Ecological Archives E090-118-D1.,male,26223,1997-06-11,31.93644800000045,-109.07939799999636
13,PB,M,18.0,Ecological Archives E090-118-D1.,male,26224,1997-06-11,31.937028000000442,-109.0826129999964
14,OT,F,20.0,Ecological Archives E090-118-D1.,female,26225,1997-06-11,31.937054000000455,-109.0818269999964
23,PM,F,23.0,Ecological Archives E090-118-D1.,female,26226,1997-06-11,31.93676300000041,-109.07783799999636
15,PP,F,17.0,Ecological Archives E090-118-D1.,female,26227,1997-06-11,31.937059000000463,-109.08103599999639
21,PB,M,28.0,Ecological Archives E090-118-D1.,male,26228,1997-06-11,31.93644800000045,-109.07939799999636
14,DM,M,44.0,Ecological Archives E090-118-D1.,male,26229,1997-06-11,31.937054000000455,-109.0818269999964
20,PP,F,20.0,Ecological Archives E090-118-D1.,female,26230,1997-06-11,31.936334000000446,-109.08019099999639
14,DM,F,46.0,Ecological Archives E090-118-D1.,female,26231,1997-07-09,31.937054000000455,-109.0818269999964
15,PF,M,9.0,Ecological Archives E090-118-D1.,male,26232,1997-07-09,31.937059000000463,-109.08103599999639
20,PF,F,7.0,Ecological Archives E090-118-D1.,female,26233,1997-07-09,31.936334000000446,-109.08019099999639
21,PP,F,15.0,Ecological Archives E090-118-D1.,female,26234,1997-07-09,31.93644800000045,-109.07939799999636
22,DM,F,47.0,Ecological Archives E090-118-D1.,female,26235,1997-07-09,31.93644100000043,-109.07860199999637
17,OT,M,14.0,Ecological Archives E090-118-D1.,male,26236,1997-07-09,31.93711700000044,-109.07941499999637
12,PP,M,20.0,Ecological Archives E090-118-D1.,male,26237,1997-07-09,31.938203000000424,-109.07851899999636
11,DO,M,44.0,Ecological Archives E090-118-D1.,male,26238,1997-07-09,31.938056000000422,-109.07930699999636
1,DM,F,41.0,Ecological Archives E090-118-D1.,female,26239,1997-07-09,31.938851000000383,-109.08282899999641
3,OT,F,26.0,Ecological Archives E090-118-D1.,female,26240,1997-07-09,31.938896000000383,-109.0812079999964
5,OT,M,24.0,Ecological Archives E090-118-D1.,male,26241,1997-07-09,31.93897000000045,-109.07960199999637
13,PP,M,22.0,Ecological Archives E090-118-D1.,male,26242,1997-07-09,31.937028000000442,-109.0826129999964
15,PP,F,15.0,Ecological Archives E090-118-D1.,female,26243,1997-07-09,31.937059000000463,-109.08103599999639
16,PB,M,32.0,Ecological Archives E090-118-D1.,male,26244,1997-07-09,31.937094000000414,-109.08024399999637
22,PP,F,15.0,Ecological Archives E090-118-D1.,female,26245,1997-07-09,31.93644100000043,-109.07860199999637
23,PM,F,13.0,Ecological Archives E090-118-D1.,female,26246,1997-07-09,31.93676300000041,-109.07783799999636
17,DM,M,48.0,Ecological Archives E090-118-D1.,male,26247,1997-07-09,31.93711700000044,-109.07941499999637
11,DO,M,34.0,Ecological Archives E090-118-D1.,male,26248,1997-07-09,31.938056000000422,-109.07930699999636
3,PP,F,15.0,Ecological Archives E090-118-D1.,female,26249,1997-07-09,31.938896000000383,-109.0812079999964
4,PP,M,18.0,Ecological Archives E090-118-D1.,male,26250,1997-07-09,31.93889400000041,-109.0804089999964
6,DO,F,50.0,Ecological Archives E090-118-D1.,female,26251,1997-07-09,31.939078000000418,-109.07883599999636
19,PF,F,8.0,Ecological Archives E090-118-D1.,female,26252,1997-07-09,31.937438000000434,-109.07791199999635
16,PE,M,15.0,Ecological Archives E090-118-D1.,male,26253,1997-07-09,31.937094000000414,-109.08024399999637
20,PP,F,17.0,Ecological Archives E090-118-D1.,female,26254,1997-07-09,31.936334000000446,-109.08019099999639
22,DM,M,37.0,Ecological Archives E090-118-D1.,male,26255,1997-07-09,31.93644100000043,-109.07860199999637
17,PP,M,18.0,Ecological Archives E090-118-D1.,male,26256,1997-07-09,31.93711700000044,-109.07941499999637
9,PP,F,21.0,Ecological Archives E090-118-D1.,female,26257,1997-07-09,31.93785900000038,-109.08090299999638
8,DO,F,49.0,Ecological Archives E090-118-D1.,female,26258,1997-07-09,31.93788400000041,-109.08167999999641
8,PP,F,19.0,Ecological Archives E090-118-D1.,female,26259,1997-07-09,31.93788400000041,-109.08167999999641
2,DM,M,44.0,Ecological Archives E090-118-D1.,male,26260,1997-07-09,31.938887000000367,-109.0819749999964
3,DO,M,48.0,Ecological Archives E090-118-D1.,male,26261,1997-07-09,31.938896000000383,-109.0812079999964
15,RM,M,11.0,Ecological Archives E090-118-D1.,male,26262,1997-07-09,31.937059000000463,-109.08103599999639
16,PE,M,20.0,Ecological Archives E090-118-D1.,male,26263,1997-07-09,31.937094000000414,-109.08024399999637
23,RM,M,10.0,Ecological Archives E090-118-D1.,male,26264,1997-07-09,31.93676300000041,-109.07783799999636
10,RM,M,9.0,Ecological Archives E090-118-D1.,male,26265,1997-07-09,31.938017000000432,-109.08009099999637
4,DM,M,49.0,Ecological Archives E090-118-D1.,male,26266,1997-07-09,31.93889400000041,-109.0804089999964
6,DO,F,34.0,Ecological Archives E090-118-D1.,female,26267,1997-07-09,31.939078000000418,-109.07883599999636
13,PB,M,34.0,Ecological Archives E090-118-D1.,male,26268,1997-07-09,31.937028000000442,-109.0826129999964
23,RM,M,7.0,Ecological Archives E090-118-D1.,male,26269,1997-07-09,31.93676300000041,-109.07783799999636
12,DM,F,44.0,Ecological Archives E090-118-D1.,female,26270,1997-07-09,31.938203000000424,-109.07851899999636
8,DO,M,28.0,Ecological Archives E090-118-D1.,male,26271,1997-07-09,31.93788400000041,-109.08167999999641
6,PB,F,35.0,Ecological Archives E090-118-D1.,female,26272,1997-07-09,31.939078000000418,-109.07883599999636
14,DM,M,39.0,Ecological Archives E090-118-D1.,male,26273,1997-07-09,31.937054000000455,-109.0818269999964
15,PF,F,8.0,Ecological Archives E090-118-D1.,female,26274,1997-07-09,31.937059000000463,-109.08103599999639
23,PM,F,12.0,Ecological Archives E090-118-D1.,female,26275,1997-07-09,31.93676300000041,-109.07783799999636
12,DM,M,39.0,Ecological Archives E090-118-D1.,male,26276,1997-07-09,31.938203000000424,-109.07851899999636
4,DM,F,30.0,Ecological Archives E090-118-D1.,female,26277,1997-07-09,31.93889400000041,-109.0804089999964
6,OT,M,14.0,Ecological Archives E090-118-D1.,male,26278,1997-07-09,31.939078000000418,-109.07883599999636
24,,F,155.0,Ecological Archives E090-118-D1.,female,26279,1997-07-09,31.93856000000045,-109.07773599999635
16,PE,F,15.0,Ecological Archives E090-118-D1.,female,26280,1997-07-09,31.937094000000414,-109.08024399999637
20,PP,F,20.0,Ecological Archives E090-118-D1.,female,26281,1997-07-09,31.936334000000446,-109.08019099999639
21,PB,F,24.0,Ecological Archives E090-118-D1.,female,26282,1997-07-09,31.93644800000045,-109.07939799999636
18,PP,F,16.0,Ecological Archives E090-118-D1.,female,26283,1997-07-09,31.937126000000415,-109.07863299999636
12,PP,F,20.0,Ecological Archives E090-118-D1.,female,26284,1997-07-09,31.938203000000424,-109.07851899999636
19,PP,F,13.0,Ecological Archives E090-118-D1.,female,26285,1997-07-09,31.937438000000434,-109.07791199999635
15,PP,F,18.0,Ecological Archives E090-118-D1.,female,26286,1997-07-09,31.937059000000463,-109.08103599999639
15,PP,M,12.0,Ecological Archives E090-118-D1.,male,26287,1997-07-09,31.937059000000463,-109.08103599999639
22,PM,F,15.0,Ecological Archives E090-118-D1.,female,26288,1997-07-09,31.93644100000043,-109.07860199999637
18,PP,F,22.0,Ecological Archives E090-118-D1.,female,26289,1997-07-09,31.937126000000415,-109.07863299999636
8,DM,M,31.0,Ecological Archives E090-118-D1.,male,26290,1997-07-09,31.93788400000041,-109.08167999999641
1,PP,M,13.0,Ecological Archives E090-118-D1.,male,26291,1997-07-09,31.938851000000383,-109.08282899999641
15,PP,M,13.0,Ecological Archives E090-118-D1.,male,26292,1997-07-09,31.937059000000463,-109.08103599999639
23,PM,M,21.0,Ecological Archives E090-118-D1.,male,26293,1997-07-09,31.93676300000041,-109.07783799999636
9,DM,F,37.0,Ecological Archives E090-118-D1.,female,26294,1997-07-09,31.93785900000038,-109.08090299999638
1,DO,M,36.0,Ecological Archives E090-118-D1.,male,26295,1997-07-09,31.938851000000383,-109.08282899999641
13,PP,F,17.0,Ecological Archives E090-118-D1.,female,26296,1997-07-09,31.937028000000442,-109.0826129999964
20,PF,F,8.0,Ecological Archives E090-118-D1.,female,26297,1997-07-09,31.936334000000446,-109.08019099999639
17,PB,M,29.0,Ecological Archives E090-118-D1.,male,26298,1997-07-09,31.93711700000044,-109.07941499999637
18,PM,M,30.0,Ecological Archives E090-118-D1.,male,26299,1997-07-09,31.937126000000415,-109.07863299999636
7,PM,F,30.0,Ecological Archives E090-118-D1.,female,26300,1997-07-09,31.938113000000417,-109.0828159999964
3,PP,F,14.0,Ecological Archives E090-118-D1.,female,26301,1997-07-09,31.938896000000383,-109.0812079999964
21,PM,M,19.0,Ecological Archives E090-118-D1.,male,26302,1997-07-09,31.93644800000045,-109.07939799999636
12,PP,F,15.0,Ecological Archives E090-118-D1.,female,26303,1997-07-09,31.938203000000424,-109.07851899999636
9,DO,M,48.0,Ecological Archives E090-118-D1.,male,26304,1997-07-09,31.93785900000038,-109.08090299999638
2,DS,F,113.0,Ecological Archives E090-118-D1.,female,26305,1997-07-09,31.938887000000367,-109.0819749999964
3,PB,M,21.0,Ecological Archives E090-118-D1.,male,26306,1997-07-09,31.938896000000383,-109.0812079999964
6,OT,M,27.0,Ecological Archives E090-118-D1.,male,26307,1997-07-09,31.939078000000418,-109.07883599999636
21,PF,F,7.0,Ecological Archives E090-118-D1.,female,26308,1997-07-09,31.93644800000045,-109.07939799999636
9,OT,M,24.0,Ecological Archives E090-118-D1.,male,26309,1997-07-09,31.93785900000038,-109.08090299999638
1,DM,F,28.0,Ecological Archives E090-118-D1.,female,26310,1997-07-09,31.938851000000383,-109.08282899999641
3,PF,M,9.0,Ecological Archives E090-118-D1.,male,26311,1997-07-09,31.938896000000383,-109.0812079999964
4,DM,F,42.0,Ecological Archives E090-118-D1.,female,26312,1997-07-09,31.93889400000041,-109.0804089999964
6,SS,,,Ecological Archives E090-118-D1.,,26313,1997-07-09,31.939078000000418,-109.07883599999636
15,PB,F,21.0,Ecological Archives E090-118-D1.,female,26314,1997-07-09,31.937059000000463,-109.08103599999639
22,PB,F,29.0,Ecological Archives E090-118-D1.,female,26315,1997-07-09,31.93644100000043,-109.07860199999637
14,OT,F,28.0,Ecological Archives E090-118-D1.,female,26316,1997-07-09,31.937054000000455,-109.0818269999964
21,PM,F,20.0,Ecological Archives E090-118-D1.,female,26317,1997-07-09,31.93644800000045,-109.07939799999636
22,DM,M,50.0,Ecological Archives E090-118-D1.,male,26318,1997-07-09,31.93644100000043,-109.07860199999637
17,DM,M,41.0,Ecological Archives E090-118-D1.,male,26319,1997-07-09,31.93711700000044,-109.07941499999637
18,OT,F,26.0,Ecological Archives E090-118-D1.,female,26320,1997-07-09,31.937126000000415,-109.07863299999636
12,PP,M,20.0,Ecological Archives E090-118-D1.,male,26321,1997-07-09,31.938203000000424,-109.07851899999636
8,PB,F,28.0,Ecological Archives E090-118-D1.,female,26322,1997-07-09,31.93788400000041,-109.08167999999641
2,DO,F,46.0,Ecological Archives E090-118-D1.,female,26323,1997-07-09,31.938887000000367,-109.0819749999964
3,PP,M,12.0,Ecological Archives E090-118-D1.,male,26324,1997-07-09,31.938896000000383,-109.0812079999964
4,DM,M,48.0,Ecological Archives E090-118-D1.,male,26325,1997-07-09,31.93889400000041,-109.0804089999964
5,,F,147.0,Ecological Archives E090-118-D1.,female,26326,1997-07-09,31.93897000000045,-109.07960199999637
15,PP,F,18.0,Ecological Archives E090-118-D1.,female,26327,1997-07-09,31.937059000000463,-109.08103599999639
20,OT,F,22.0,Ecological Archives E090-118-D1.,female,26328,1997-07-09,31.936334000000446,-109.08019099999639
22,DM,M,45.0,Ecological Archives E090-118-D1.,male,26329,1997-07-09,31.93644100000043,-109.07860199999637
17,DM,M,46.0,Ecological Archives E090-118-D1.,male,26330,1997-07-09,31.93711700000044,-109.07941499999637
12,DM,F,31.0,Ecological Archives E090-118-D1.,female,26331,1997-07-09,31.938203000000424,-109.07851899999636
9,PF,M,6.0,Ecological Archives E090-118-D1.,male,26332,1997-07-09,31.93785900000038,-109.08090299999638
7,PP,F,15.0,Ecological Archives E090-118-D1.,female,26333,1997-07-09,31.938113000000417,-109.0828159999964
2,PB,F,17.0,Ecological Archives E090-118-D1.,female,26334,1997-07-09,31.938887000000367,-109.0819749999964
4,SS,,,Ecological Archives E090-118-D1.,,26335,1997-07-09,31.93889400000041,-109.0804089999964
24,PE,M,17.0,Ecological Archives E090-118-D1.,male,26336,1997-07-09,31.93856000000045,-109.07773599999635
13,PP,F,24.0,Ecological Archives E090-118-D1.,female,26337,1997-07-09,31.937028000000442,-109.0826129999964
20,PP,F,15.0,Ecological Archives E090-118-D1.,female,26338,1997-07-09,31.936334000000446,-109.08019099999639
20,OT,M,22.0,Ecological Archives E090-118-D1.,male,26339,1997-07-09,31.936334000000446,-109.08019099999639
21,PP,F,21.0,Ecological Archives E090-118-D1.,female,26340,1997-07-09,31.93644800000045,-109.07939799999636
17,PM,M,21.0,Ecological Archives E090-118-D1.,male,26341,1997-07-09,31.93711700000044,-109.07941499999637
2,OT,M,30.0,Ecological Archives E090-118-D1.,male,26342,1997-07-09,31.938887000000367,-109.0819749999964
4,PP,M,16.0,Ecological Archives E090-118-D1.,male,26343,1997-07-09,31.93889400000041,-109.0804089999964
19,PM,M,17.0,Ecological Archives E090-118-D1.,male,26344,1997-07-09,31.937438000000434,-109.07791199999635
14,DM,M,48.0,Ecological Archives E090-118-D1.,male,26345,1997-07-09,31.937054000000455,-109.0818269999964
16,PB,M,25.0,Ecological Archives E090-118-D1.,male,26346,1997-07-09,31.937094000000414,-109.08024399999637
12,,F,194.0,Ecological Archives E090-118-D1.,female,26347,1997-07-09,31.938203000000424,-109.07851899999636
8,DO,M,38.0,Ecological Archives E090-118-D1.,male,26348,1997-07-09,31.93788400000041,-109.08167999999641
7,PM,F,27.0,Ecological Archives E090-118-D1.,female,26349,1997-07-09,31.938113000000417,-109.0828159999964
19,PF,F,8.0,Ecological Archives E090-118-D1.,female,26350,1997-07-09,31.937438000000434,-109.07791199999635
24,PL,F,16.0,Ecological Archives E090-118-D1.,female,26351,1997-07-09,31.93856000000045,-109.07773599999635
2,PB,M,37.0,Ecological Archives E090-118-D1.,male,26352,1997-07-09,31.938887000000367,-109.0819749999964
19,PB,M,39.0,Ecological Archives E090-118-D1.,male,26353,1997-07-09,31.937438000000434,-109.07791199999635
5,OT,M,26.0,Ecological Archives E090-118-D1.,male,26354,1997-07-09,31.93897000000045,-109.07960199999637
18,PF,M,10.0,Ecological Archives E090-118-D1.,male,26355,1997-07-09,31.937126000000415,-109.07863299999636
9,OT,M,28.0,Ecological Archives E090-118-D1.,male,26356,1997-07-09,31.93785900000038,-109.08090299999638
7,PB,M,32.0,Ecological Archives E090-118-D1.,male,26357,1997-07-09,31.938113000000417,-109.0828159999964
10,PM,F,18.0,Ecological Archives E090-118-D1.,female,26358,1997-07-09,31.938017000000432,-109.08009099999637
3,PB,F,37.0,Ecological Archives E090-118-D1.,female,26359,1997-07-09,31.938896000000383,-109.0812079999964
4,PF,M,7.0,Ecological Archives E090-118-D1.,male,26360,1997-07-09,31.93889400000041,-109.0804089999964
6,DO,M,47.0,Ecological Archives E090-118-D1.,male,26361,1997-07-09,31.939078000000418,-109.07883599999636
14,PM,F,22.0,Ecological Archives E090-118-D1.,female,26362,1997-07-09,31.937054000000455,-109.0818269999964
22,DM,F,41.0,Ecological Archives E090-118-D1.,female,26363,1997-07-09,31.93644100000043,-109.07860199999637
17,DM,F,41.0,Ecological Archives E090-118-D1.,female,26364,1997-07-09,31.93711700000044,-109.07941499999637
12,OT,M,30.0,Ecological Archives E090-118-D1.,male,26365,1997-07-09,31.938203000000424,-109.07851899999636
